,Price,Ampirion Load Forecast,PV+Wind Forecast
2012-01-29 22:00:00,44.93,22385.25,6137.34
2012-01-29 23:00:00,35.26,20717.5,6465.625
2012-01-30 00:00:00,34.99,19311.0,6563.565
2012-01-30 01:00:00,34.18,18648.25,6744.215
2012-01-30 02:00:00,32.55,18518.5,6966.9925
2012-01-30 03:00:00,30.08,18917.75,7154.04
2012-01-30 04:00:00,29.67,19217.5,7271.3625
2012-01-30 05:00:00,32.19,20356.0,7447.5475
2012-01-30 06:00:00,40.06,23927.75,7557.1225
2012-01-30 07:00:00,51.35,26775.25,7684.9375
2012-01-30 08:00:00,55.97,27619.0,8057.836
2012-01-30 09:00:00,52.91,27848.5,9236.521
2012-01-30 10:00:00,49.08,28206.25,10499.03825
2012-01-30 11:00:00,49.9,28461.5,11336.49225
2012-01-30 12:00:00,46.65,28213.5,11736.248
2012-01-30 13:00:00,46.65,28034.25,11783.3065
2012-01-30 14:00:00,45.41,27630.75,11336.732
2012-01-30 15:00:00,46.48,27184.25,10297.541
2012-01-30 16:00:00,49.93,26743.25,9259.866999999998
2012-01-30 17:00:00,58.71,27891.5,8939.633749999999
2012-01-30 18:00:00,59.28,28256.25,9034.155
2012-01-30 19:00:00,51.59,27799.0,8952.64
2012-01-30 20:00:00,45.39,26209.25,8650.21
2012-01-30 21:00:00,42.19,25070.0,8289.485
2012-01-30 22:00:00,40.66,24285.25,8037.0325
2012-01-30 23:00:00,37.54,22296.5,7979.7225
2012-01-31 00:00:00,38.24,21333.0,8397.7075
2012-01-31 01:00:00,37.94,20553.75,8354.0075
2012-01-31 02:00:00,37.84,20376.0,8271.6325
2012-01-31 03:00:00,36.69,20567.25,8173.505
2012-01-31 04:00:00,37.02,20765.0,8360.7025
2012-01-31 05:00:00,38.38,21703.5,8451.4875
2012-01-31 06:00:00,45.95,24631.5,8570.427500000002
2012-01-31 07:00:00,55.01,27210.0,8666.330249999999
2012-01-31 08:00:00,60.8,27897.0,9124.94275
2012-01-31 09:00:00,60.91,27838.75,10603.64675
2012-01-31 10:00:00,52.97,28124.25,12042.49125
2012-01-31 11:00:00,52.04,28247.75,13000.4315
2012-01-31 12:00:00,50.1,28258.25,13235.33025
2012-01-31 13:00:00,48.99,28257.25,13038.45075
2012-01-31 14:00:00,45.82,28076.5,12471.13725
2012-01-31 15:00:00,48.92,27758.25,11259.431
2012-01-31 16:00:00,48.88,27408.0,10035.1645
2012-01-31 17:00:00,58.44,28439.25,9379.857
2012-01-31 18:00:00,70.94,28822.0,9334.0475
2012-01-31 19:00:00,56.9,28257.0,9182.745
2012-01-31 20:00:00,49.97,26777.0,8818.5875
2012-01-31 21:00:00,46.57,25315.75,8262.43
2012-01-31 22:00:00,46.94,24340.5,7739.965
2012-01-31 23:00:00,43.05,23052.5,7264.635
2012-02-01 00:00:00,41.9,21567.0,7142.5575
2012-02-01 01:00:00,40.09,20842.25,6887.82
2012-02-01 02:00:00,38.52,20658.25,6682.4225
2012-02-01 03:00:00,38.7,20746.0,6479.8425
2012-02-01 04:00:00,39.94,21066.5,6400.4725
2012-02-01 05:00:00,43.33,21982.25,6543.2525
2012-02-01 06:00:00,45.02,24780.0,6564.99
2012-02-01 07:00:00,56.04,27444.75,6617.738
2012-02-01 08:00:00,59.7,28046.75,7115.167
2012-02-01 09:00:00,61.19,27968.0,8800.63075
2012-02-01 10:00:00,62.23,28294.25,10544.58175
2012-02-01 11:00:00,59.27,28534.0,12005.097
2012-02-01 12:00:00,58.48,28552.0,12563.7055
2012-02-01 13:00:00,54.93,28630.75,12510.17725
2012-02-01 14:00:00,50.84,28479.0,12026.465
2012-02-01 15:00:00,49.37,28217.5,10823.5135
2012-02-01 16:00:00,48.83,27770.25,9424.4865
2012-02-01 17:00:00,56.99,28723.5,8561.42375
2012-02-01 18:00:00,78.92,29122.25,8583.775
2012-02-01 19:00:00,56.94,28504.0,8678.3675
2012-02-01 20:00:00,51.5,27098.75,8434.51
2012-02-01 21:00:00,47.98,25621.5,8137.535
2012-02-01 22:00:00,46.33,24575.75,7655.84
2012-02-01 23:00:00,42.0,23419.75,7055.6375
2012-02-02 00:00:00,41.95,21915.5,6430.4325
2012-02-02 01:00:00,40.33,21174.25,5922.96
2012-02-02 02:00:00,39.76,21075.75,5463.0575
2012-02-02 03:00:00,40.36,21054.25,5034.51
2012-02-02 04:00:00,41.88,21252.25,4611.13
2012-02-02 05:00:00,43.45,21916.5,4279.5175
2012-02-02 06:00:00,47.57,25020.5,3963.9175
2012-02-02 07:00:00,78.54,27565.5,3622.58075
2012-02-02 08:00:00,100.52,28120.0,3771.98375
2012-02-02 09:00:00,72.91,28082.25,5139.013999999999
2012-02-02 10:00:00,73.03,28324.5,6879.76325
2012-02-02 11:00:00,72.88,28325.0,8287.70275
2012-02-02 12:00:00,64.97,28415.75,8714.521
2012-02-02 13:00:00,59.0,28419.0,8419.039499999999
2012-02-02 14:00:00,56.11,28043.0,7615.93625
2012-02-02 15:00:00,56.91,27631.75,6171.8915
2012-02-02 16:00:00,55.04,27400.5,4305.6315
2012-02-02 17:00:00,75.0,28498.0,2877.677
2012-02-02 18:00:00,120.0,29595.0,2657.89
2012-02-02 19:00:00,99.92,29261.0,2549.76
2012-02-02 20:00:00,66.23,27639.5,2339.425
2012-02-02 21:00:00,56.19,26495.25,2133.86
2012-02-02 22:00:00,49.56,25581.0,2025.865
2012-02-02 23:00:00,44.01,24096.5,2016.23
2012-02-03 00:00:00,45.91,22776.5,1982.1025
2012-02-03 01:00:00,43.8,22184.75,1859.5775
2012-02-03 02:00:00,42.16,21902.0,1940.0975
2012-02-03 03:00:00,42.53,21911.25,1983.38
2012-02-03 04:00:00,42.95,21649.75,2143.2025
2012-02-03 05:00:00,42.96,22199.25,2128.16
2012-02-03 06:00:00,51.99,24837.0,2195.3025
2012-02-03 07:00:00,87.92,27306.0,2223.388
2012-02-03 08:00:00,106.51,28422.25,2662.312
2012-02-03 09:00:00,85.8,28025.0,4057.3985
2012-02-03 10:00:00,79.96,28373.0,5725.71425
2012-02-03 11:00:00,80.06,28597.75,6526.706249999999
2012-02-03 12:00:00,67.7,28374.5,6618.5995
2012-02-03 13:00:00,58.32,27615.25,6236.01075
2012-02-03 14:00:00,54.3,27111.25,5463.720499999999
2012-02-03 15:00:00,54.19,27043.75,4217.9105
2012-02-03 16:00:00,58.41,26615.0,2881.8745
2012-02-03 17:00:00,93.36,27871.5,1851.097
2012-02-03 18:00:00,111.42,28731.5,1760.5575
2012-02-03 19:00:00,75.26,28010.25,1799.035
2012-02-03 20:00:00,57.99,26650.25,1804.3425
2012-02-03 21:00:00,50.74,25910.0,1713.66
2012-02-03 22:00:00,53.0,24362.25,1568.075
2012-02-03 23:00:00,44.28,22669.25,1318.685
2012-02-04 00:00:00,50.74,22138.75,1254.9725
2012-02-04 01:00:00,46.0,21405.0,1257.26
2012-02-04 02:00:00,44.52,20976.0,1296.405
2012-02-04 03:00:00,45.2,20369.25,1361.3625
2012-02-04 04:00:00,45.69,19951.75,1352.0575
2012-02-04 05:00:00,44.19,19699.25,1513.1825
2012-02-04 06:00:00,42.64,19393.0,1528.2325
2012-02-04 07:00:00,44.25,20649.75,1490.36775
2012-02-04 08:00:00,46.75,21715.75,1862.3455
2012-02-04 09:00:00,53.0,23240.25,3261.55575
2012-02-04 10:00:00,55.54,24617.75,5018.7725
2012-02-04 11:00:00,51.29,24504.75,6234.3885
2012-02-04 12:00:00,48.19,24210.75,6787.162
2012-02-04 13:00:00,45.22,23602.5,6467.9845000000005
2012-02-04 14:00:00,44.23,23288.75,5652.342000000001
2012-02-04 15:00:00,44.94,23254.25,4361.069750000001
2012-02-04 16:00:00,50.91,23052.5,2746.37925
2012-02-04 17:00:00,68.38,24350.0,1468.768
2012-02-04 18:00:00,103.46,25285.5,1283.0975
2012-02-04 19:00:00,67.13,24760.0,1335.9375
2012-02-04 20:00:00,51.98,23923.25,1363.7175
2012-02-04 21:00:00,47.95,23194.75,1452.0575
2012-02-04 22:00:00,47.44,22927.5,1530.8525
2012-02-04 23:00:00,43.44,21892.25,1586.0375
2012-02-05 00:00:00,44.27,20076.5,1591.985
2012-02-05 01:00:00,42.88,19298.75,1691.6125
2012-02-05 02:00:00,41.31,18759.25,1741.2125
2012-02-05 03:00:00,41.12,18226.75,1849.61
2012-02-05 04:00:00,41.24,17962.75,1896.08
2012-02-05 05:00:00,40.69,17791.75,2062.5975
2012-02-05 06:00:00,40.45,17166.25,2071.415
2012-02-05 07:00:00,40.58,17658.0,2117.6307500000003
2012-02-05 08:00:00,40.56,18373.75,2722.75225
2012-02-05 09:00:00,43.18,19559.25,4544.3015
2012-02-05 10:00:00,42.83,21283.75,6683.892
2012-02-05 11:00:00,42.83,22267.5,8042.35925
2012-02-05 12:00:00,41.11,22647.0,8391.644250000001
2012-02-05 13:00:00,39.32,22402.25,8095.75225
2012-02-05 14:00:00,39.09,22097.0,7217.04825
2012-02-05 15:00:00,41.53,21884.75,5762.25425
2012-02-05 16:00:00,43.34,21497.0,3931.568
2012-02-05 17:00:00,51.93,22674.0,2444.1675
2012-02-05 18:00:00,58.95,23850.0,2505.1425
2012-02-05 19:00:00,52.91,23771.5,2762.7225
2012-02-05 20:00:00,48.84,23362.25,2906.435
2012-02-05 21:00:00,45.65,23442.25,2909.9375
2012-02-05 22:00:00,51.94,23770.0,2799.885
2012-02-05 23:00:00,47.37,22398.25,2677.8675
2012-02-06 00:00:00,47.09,20837.25,2166.3625
2012-02-06 01:00:00,42.4,20261.5,1961.72
2012-02-06 02:00:00,42.0,19878.5,1806.0725
2012-02-06 03:00:00,40.2,19738.0,1713.7825
2012-02-06 04:00:00,42.43,19956.5,1621.375
2012-02-06 05:00:00,44.52,21161.25,1641.0975
2012-02-06 06:00:00,58.0,24347.75,1561.2775
2012-02-06 07:00:00,100.31,27370.5,1518.46775
2012-02-06 08:00:00,120.0,27638.0,1808.46475
2012-02-06 09:00:00,108.54,27680.25,2795.6135000000004
2012-02-06 10:00:00,101.64,28868.0,4196.7882500000005
2012-02-06 11:00:00,90.92,29529.5,5214.02675
2012-02-06 12:00:00,79.93,29616.5,5441.219
2012-02-06 13:00:00,79.6,29607.75,5137.217500000001
2012-02-06 14:00:00,73.97,29232.5,4599.90125
2012-02-06 15:00:00,73.78,28994.5,3764.228
2012-02-06 16:00:00,84.98,28196.75,2553.426
2012-02-06 17:00:00,105.71,28849.0,1680.4405000000002
2012-02-06 18:00:00,142.91,29691.5,1836.2275
2012-02-06 19:00:00,124.78,29134.25,2124.58
2012-02-06 20:00:00,100.09,28171.75,2192.4525
2012-02-06 21:00:00,71.59,27593.0,2169.9675
2012-02-06 22:00:00,65.27,26626.25,2069.97
2012-02-06 23:00:00,54.06,24685.25,2026.2925
2012-02-07 00:00:00,53.54,23384.5,1585.9525
2012-02-07 01:00:00,51.8,22558.5,1544.325
2012-02-07 02:00:00,46.96,21874.75,1584.1725
2012-02-07 03:00:00,45.07,21591.5,1718.7075
2012-02-07 04:00:00,45.0,21593.75,1958.765
2012-02-07 05:00:00,47.02,22687.25,2196.6075
2012-02-07 06:00:00,66.96,25402.5,2498.7525
2012-02-07 07:00:00,120.03,28154.25,2823.65775
2012-02-07 08:00:00,120.0,27687.0,3368.12075
2012-02-07 09:00:00,115.0,27763.25,4603.20325
2012-02-07 10:00:00,99.3,29575.5,6049.87575
2012-02-07 11:00:00,95.93,29738.75,7402.7465
2012-02-07 12:00:00,95.91,29892.0,8288.349750000001
2012-02-07 13:00:00,84.27,29700.0,8536.17125
2012-02-07 14:00:00,69.91,29430.25,8344.8045
2012-02-07 15:00:00,68.06,28895.75,7811.645750000001
2012-02-07 16:00:00,72.75,28130.25,7003.587750000001
2012-02-07 17:00:00,100.0,28568.25,6224.38025
2012-02-07 18:00:00,125.07,29969.5,6073.1225
2012-02-07 19:00:00,100.05,29525.5,6149.19
2012-02-07 20:00:00,85.04,28517.25,6232.4275
2012-02-07 21:00:00,61.38,27845.75,6187.5
2012-02-07 22:00:00,59.11,26935.75,6104.08
2012-02-07 23:00:00,46.77,25219.0,6076.005
2012-02-08 00:00:00,44.43,24131.75,5709.235
2012-02-08 01:00:00,43.17,23387.0,5514.395
2012-02-08 02:00:00,42.48,22717.75,5348.945
2012-02-08 03:00:00,42.62,22567.75,5196.31
2012-02-08 04:00:00,44.4,22477.25,5348.34
2012-02-08 05:00:00,45.74,23291.75,5170.52
2012-02-08 06:00:00,64.98,25973.75,4986.27
2012-02-08 07:00:00,119.93,28375.0,4902.4555
2012-02-08 08:00:00,156.0,28714.25,5169.26275
2012-02-08 09:00:00,124.96,28813.25,6316.882750000001
2012-02-08 10:00:00,107.52,29373.0,7509.20225
2012-02-08 11:00:00,111.88,29502.25,8771.67975
2012-02-08 12:00:00,100.5,29693.0,8860.84075
2012-02-08 13:00:00,100.08,29512.75,8179.8225
2012-02-08 14:00:00,99.91,29273.5,7179.81575
2012-02-08 15:00:00,105.51,28740.25,5689.462
2012-02-08 16:00:00,121.12,28032.5,3995.063
2012-02-08 17:00:00,151.88,28507.25,2771.60825
2012-02-08 18:00:00,210.0,29931.0,2429.0950000000003
2012-02-08 19:00:00,169.9,29579.5,2320.1675
2012-02-08 20:00:00,136.03,28425.25,2127.07
2012-02-08 21:00:00,94.89,27704.0,1918.7175
2012-02-08 22:00:00,79.71,26884.75,1789.0975
2012-02-08 23:00:00,57.94,25211.5,1759.77
2012-02-09 00:00:00,55.07,23861.5,1735.995
2012-02-09 01:00:00,51.05,23151.5,1953.1825
2012-02-09 02:00:00,43.47,22459.25,2251.715
2012-02-09 03:00:00,42.44,22140.5,2626.6775
2012-02-09 04:00:00,43.46,21807.0,3177.5775
2012-02-09 05:00:00,45.16,22713.25,3839.9275
2012-02-09 06:00:00,60.4,26129.5,4575.2675
2012-02-09 07:00:00,104.37,28413.25,5403.389249999999
2012-02-09 08:00:00,94.9,28955.75,6690.7525000000005
2012-02-09 09:00:00,86.4,28840.25,8523.927
2012-02-09 10:00:00,100.31,28962.25,10330.7205
2012-02-09 11:00:00,81.08,29161.25,11925.45725
2012-02-09 12:00:00,77.1,29145.5,12584.281
2012-02-09 13:00:00,73.8,29649.5,12297.26775
2012-02-09 14:00:00,69.91,29632.0,11551.80525
2012-02-09 15:00:00,71.24,29537.25,10414.87625
2012-02-09 16:00:00,68.91,28876.0,9235.51025
2012-02-09 17:00:00,101.36,29335.25,8239.188250000001
2012-02-09 18:00:00,169.9,30367.5,7597.139999999999
2012-02-09 19:00:00,121.01,29886.5,6940.6975
2012-02-09 20:00:00,86.78,28620.5,6129.24
2012-02-09 21:00:00,67.43,28037.75,5426.755
2012-02-09 22:00:00,65.06,26938.25,4785.38
2012-02-09 23:00:00,55.08,25357.25,4106.6025
2012-02-10 00:00:00,45.59,24066.75,4066.6275
2012-02-10 01:00:00,45.18,23355.25,3603.965
2012-02-10 02:00:00,44.9,22406.25,3200.09
2012-02-10 03:00:00,45.13,22024.25,2855.2375
2012-02-10 04:00:00,46.2,21916.75,2550.9825
2012-02-10 05:00:00,49.57,22862.5,2309.0125
2012-02-10 06:00:00,60.03,26190.5,2132.9325
2012-02-10 07:00:00,183.49,28621.75,2088.58
2012-02-10 08:00:00,175.55,29544.0,2515.97875
2012-02-10 09:00:00,124.96,29633.75,3704.7025
2012-02-10 10:00:00,105.0,30063.75,5169.61525
2012-02-10 11:00:00,90.46,30056.5,6204.43875
2012-02-10 12:00:00,85.82,29813.25,6827.920749999999
2012-02-10 13:00:00,74.47,29743.25,6843.15475
2012-02-10 14:00:00,60.18,29195.5,6326.311250000001
2012-02-10 15:00:00,60.0,28463.0,5336.223
2012-02-10 16:00:00,69.96,27596.0,3807.3375
2012-02-10 17:00:00,110.41,28538.25,2468.25475
2012-02-10 18:00:00,158.33,29533.25,2225.275
2012-02-10 19:00:00,101.04,29166.75,2242.865
2012-02-10 20:00:00,69.92,27766.0,2167.1725
2012-02-10 21:00:00,59.94,27050.5,2006.735
2012-02-10 22:00:00,60.73,26407.5,1881.2175
2012-02-10 23:00:00,52.6,24624.0,1618.125
2012-02-11 00:00:00,50.29,23400.75,1634.46
2012-02-11 01:00:00,45.14,22462.75,1498.3475
2012-02-11 02:00:00,43.16,21634.25,1473.79
2012-02-11 03:00:00,42.29,21216.5,1404.145
2012-02-11 04:00:00,42.07,20973.75,1419.8525
2012-02-11 05:00:00,42.01,20698.75,1480.9225
2012-02-11 06:00:00,40.42,20277.0,1495.2475000000002
2012-02-11 07:00:00,41.84,21111.0,1508.6145
2012-02-11 08:00:00,47.46,22721.75,2054.789
2012-02-11 09:00:00,56.99,24370.75,3347.91875
2012-02-11 10:00:00,65.29,25356.5,4950.544
2012-02-11 11:00:00,59.68,25772.5,6219.323
2012-02-11 12:00:00,52.93,25559.5,6654.7135
2012-02-11 13:00:00,49.31,25176.0,6349.84525
2012-02-11 14:00:00,43.03,24692.75,5538.016
2012-02-11 15:00:00,44.01,24419.25,4413.03075
2012-02-11 16:00:00,50.19,24238.5,2966.39325
2012-02-11 17:00:00,67.45,25120.0,1805.32425
2012-02-11 18:00:00,95.2,26525.75,1442.8025
2012-02-11 19:00:00,80.01,25975.5,1357.26
2012-02-11 20:00:00,66.93,24574.25,1217.6625
2012-02-11 21:00:00,51.99,24089.25,1090.935
2012-02-11 22:00:00,53.8,23921.25,989.3575
2012-02-11 23:00:00,45.14,22910.75,931.2125
2012-02-12 00:00:00,45.2,21677.75,922.3725
2012-02-12 01:00:00,42.68,20915.75,1044.065
2012-02-12 02:00:00,39.93,20566.25,1283.445
2012-02-12 03:00:00,40.84,19845.75,1492.1375
2012-02-12 04:00:00,39.28,19655.0,1731.5975
2012-02-12 05:00:00,38.49,19107.5,1946.0975
2012-02-12 06:00:00,36.33,18165.75,2210.0225
2012-02-12 07:00:00,36.12,18184.0,2599.47
2012-02-12 08:00:00,36.79,19428.25,3752.04475
2012-02-12 09:00:00,37.14,21106.75,5625.45525
2012-02-12 10:00:00,37.77,22200.25,7282.3015
2012-02-12 11:00:00,38.49,23157.75,8134.19875
2012-02-12 12:00:00,38.63,23236.5,8642.236
2012-02-12 13:00:00,36.99,22820.25,8641.87575
2012-02-12 14:00:00,36.77,22372.5,8041.785
2012-02-12 15:00:00,37.45,21942.75,6989.49875
2012-02-12 16:00:00,36.91,21496.25,5533.23175
2012-02-12 17:00:00,45.59,22179.5,4495.63125
2012-02-12 18:00:00,62.23,24048.75,4225.7575
2012-02-12 19:00:00,66.91,24123.75,4117.515
2012-02-12 20:00:00,49.98,23359.25,3932.2475
2012-02-12 21:00:00,45.99,23056.5,3701.5225
2012-02-12 22:00:00,50.0,23586.0,3391.68
2012-02-12 23:00:00,43.43,22419.0,3019.7225
2012-02-13 00:00:00,42.53,21018.25,2847.675
2012-02-13 01:00:00,40.04,20173.0,2538.025
2012-02-13 02:00:00,40.09,19928.5,2270.5175
2012-02-13 03:00:00,40.14,19932.5,2042.5425
2012-02-13 04:00:00,41.36,20265.25,1864.2525
2012-02-13 05:00:00,42.79,21447.0,1815.0875
2012-02-13 06:00:00,54.94,24613.5,1746.96
2012-02-13 07:00:00,85.17,26551.75,1655.5025
2012-02-13 08:00:00,110.84,27299.25,1807.1
2012-02-13 09:00:00,128.14,27838.5,2300.95025
2012-02-13 10:00:00,133.88,28498.25,2809.78975
2012-02-13 11:00:00,124.96,29138.0,3411.9080000000004
2012-02-13 12:00:00,113.0,29344.75,3718.18875
2012-02-13 13:00:00,108.87,29227.75,3758.353
2012-02-13 14:00:00,103.65,28966.25,3554.48975
2012-02-13 15:00:00,87.93,28663.5,3088.458
2012-02-13 16:00:00,87.61,27945.25,2484.139
2012-02-13 17:00:00,98.93,28268.5,2015.93975
2012-02-13 18:00:00,138.71,29329.75,2006.165
2012-02-13 19:00:00,127.13,28925.75,2126.8575
2012-02-13 20:00:00,89.76,27263.75,2204.0425
2012-02-13 21:00:00,68.04,26257.25,2336.8225
2012-02-13 22:00:00,62.9,25405.0,2425.5025
2012-02-13 23:00:00,54.83,23753.5,2388.68
2012-02-14 00:00:00,49.01,22836.5,1786.13
2012-02-14 01:00:00,47.96,21972.5,1701.0025
2012-02-14 02:00:00,45.07,21957.25,1760.485
2012-02-14 03:00:00,43.09,21913.5,1919.22
2012-02-14 04:00:00,39.91,22134.5,2025.74
2012-02-14 05:00:00,43.99,23384.75,2235.59
2012-02-14 06:00:00,64.31,26449.5,2474.955
2012-02-14 07:00:00,86.12,28434.5,2638.6287500000003
2012-02-14 08:00:00,87.83,29202.25,3006.5535
2012-02-14 09:00:00,88.52,29406.75,3648.071
2012-02-14 10:00:00,83.2,29692.75,4563.132750000001
2012-02-14 11:00:00,81.37,30231.5,5759.066
2012-02-14 12:00:00,76.0,30117.25,6566.46425
2012-02-14 13:00:00,74.3,30235.0,6762.827499999999
2012-02-14 14:00:00,71.76,30013.5,6785.294
2012-02-14 15:00:00,68.1,29762.25,6516.289
2012-02-14 16:00:00,63.4,29071.5,6314.6085
2012-02-14 17:00:00,76.0,29224.0,6304.405
2012-02-14 18:00:00,97.41,30388.0,7311.097500000001
2012-02-14 19:00:00,74.06,29806.25,8842.3125
2012-02-14 20:00:00,52.75,28265.75,10544.7375
2012-02-14 21:00:00,44.94,27401.5,12610.6675
2012-02-14 22:00:00,39.86,26514.75,14627.11
2012-02-14 23:00:00,34.0,24466.5,16965.05
2012-02-15 00:00:00,33.51,22955.75,18268.3275
2012-02-15 01:00:00,16.89,22272.75,19683.09
2012-02-15 02:00:00,16.86,21959.75,20678.9975
2012-02-15 03:00:00,14.97,21949.5,21431.6
2012-02-15 04:00:00,13.33,22046.0,21642.7725
2012-02-15 05:00:00,16.87,23268.75,21434.0525
2012-02-15 06:00:00,36.29,26364.5,20752.7775
2012-02-15 07:00:00,41.79,28474.5,20061.6165
2012-02-15 08:00:00,42.2,29310.25,19825.54225
2012-02-15 09:00:00,40.56,29533.5,20515.35975
2012-02-15 10:00:00,40.08,29765.75,21467.41425
2012-02-15 11:00:00,39.0,30420.0,22772.87075
2012-02-15 12:00:00,38.51,30333.75,23695.19625
2012-02-15 13:00:00,38.12,30474.0,23922.19325
2012-02-15 14:00:00,37.91,30325.5,23124.540500000003
2012-02-15 15:00:00,38.11,30008.25,21737.65925
2012-02-15 16:00:00,38.42,29408.25,19651.95475
2012-02-15 17:00:00,44.08,29446.0,17703.108500000002
2012-02-15 18:00:00,55.91,30579.0,16562.292500000003
2012-02-15 19:00:00,55.87,29892.0,15441.64
2012-02-15 20:00:00,42.26,28325.75,14418.7625
2012-02-15 21:00:00,41.14,27260.5,13368.65
2012-02-15 22:00:00,42.23,26380.0,12074.9275
2012-02-15 23:00:00,38.54,24347.25,10671.165
2012-02-16 00:00:00,41.02,22663.5,8226.8175
2012-02-16 01:00:00,40.54,21920.0,7034.065
2012-02-16 02:00:00,40.25,21336.75,6080.405
2012-02-16 03:00:00,40.95,21118.75,5253.32
2012-02-16 04:00:00,40.56,20841.25,4530.7625
2012-02-16 05:00:00,42.94,21881.75,3921.54
2012-02-16 06:00:00,51.05,25226.75,3450.6775
2012-02-16 07:00:00,64.3,27254.0,3063.7490000000003
2012-02-16 08:00:00,80.06,28218.0,3217.216
2012-02-16 09:00:00,77.03,28696.0,4018.506750000001
2012-02-16 10:00:00,71.14,28934.75,5170.15675
2012-02-16 11:00:00,68.76,29473.5,6284.549
2012-02-16 12:00:00,58.08,29561.5,6801.0285
2012-02-16 13:00:00,54.98,29547.0,6842.3045
2012-02-16 14:00:00,51.81,29327.5,6657.351
2012-02-16 15:00:00,52.08,28859.0,6314.6555
2012-02-16 16:00:00,51.63,28588.5,5882.3985
2012-02-16 17:00:00,60.99,28908.5,5843.8225
2012-02-16 18:00:00,82.31,29865.0,6426.2125
2012-02-16 19:00:00,60.08,29341.0,7241.1325
2012-02-16 20:00:00,52.0,27496.25,7969.225
2012-02-16 21:00:00,47.13,26653.25,8659.48
2012-02-16 22:00:00,44.99,25775.5,9228.1275
2012-02-16 23:00:00,42.62,24503.0,9791.81
2012-02-17 00:00:00,38.0,23206.0,10837.975
2012-02-17 01:00:00,34.82,22736.0,11147.2
2012-02-17 02:00:00,34.56,22267.25,11144.02
2012-02-17 03:00:00,35.05,22062.0,11068.1025
2012-02-17 04:00:00,35.59,22047.5,10975.6975
2012-02-17 05:00:00,36.5,22649.25,10639.1225
2012-02-17 06:00:00,41.1,25739.75,10169.4425
2012-02-17 07:00:00,46.94,27699.75,9645.8625
2012-02-17 08:00:00,50.16,28178.75,9371.7845
2012-02-17 09:00:00,53.05,28243.0,9464.406
2012-02-17 10:00:00,61.98,28531.75,9906.67625
2012-02-17 11:00:00,58.67,28862.75,10474.79975
2012-02-17 12:00:00,54.86,29308.5,10728.87425
2012-02-17 13:00:00,49.77,29065.0,10461.846
2012-02-17 14:00:00,45.17,28558.25,9772.23425
2012-02-17 15:00:00,44.0,28024.75,8782.74375
2012-02-17 16:00:00,43.9,27565.0,7611.81175
2012-02-17 17:00:00,54.86,27797.25,6429.08125
2012-02-17 18:00:00,72.2,28966.75,5731.6425
2012-02-17 19:00:00,65.44,28216.0,5257.0775
2012-02-17 20:00:00,51.92,26778.0,4907.1875
2012-02-17 21:00:00,51.54,25736.75,4657.03
2012-02-17 22:00:00,46.91,24982.25,4436.5725
2012-02-17 23:00:00,46.64,23899.0,4352.145
2012-02-18 00:00:00,52.44,22617.0,4727.4475
2012-02-18 01:00:00,43.95,21837.25,4823.2275
2012-02-18 02:00:00,43.0,20928.5,4969.1625
2012-02-18 03:00:00,39.75,20716.75,5129.245
2012-02-18 04:00:00,37.1,20764.5,5530.5075
2012-02-18 05:00:00,35.53,20174.75,5831.7675
2012-02-18 06:00:00,34.96,19735.25,6241.615
2012-02-18 07:00:00,39.07,20308.25,6897.193
2012-02-18 08:00:00,47.77,22097.75,7929.84525
2012-02-18 09:00:00,54.7,23531.5,9243.23025
2012-02-18 10:00:00,54.44,24311.25,10841.35
2012-02-18 11:00:00,52.48,24717.5,12165.344250000002
2012-02-18 12:00:00,49.91,25087.0,13183.2
2012-02-18 13:00:00,38.2,24499.0,13669.66975
2012-02-18 14:00:00,36.17,23925.5,13777.7135
2012-02-18 15:00:00,34.97,23594.75,13535.98175
2012-02-18 16:00:00,37.86,23360.0,13307.27
2012-02-18 17:00:00,47.46,23701.25,13243.370250000002
2012-02-18 18:00:00,52.08,25417.25,13379.7075
2012-02-18 19:00:00,38.34,24584.75,14001.605
2012-02-18 20:00:00,38.17,22881.75,14530.955
2012-02-18 21:00:00,34.08,21844.0,14762.1025
2012-02-18 22:00:00,35.2,22005.5,14206.1125
2012-02-18 23:00:00,32.66,21006.25,12839.8325
2012-02-19 00:00:00,28.95,20316.75,12702.91
2012-02-19 01:00:00,18.82,19343.0,12593.085
2012-02-19 02:00:00,18.07,18855.0,12366.38
2012-02-19 03:00:00,17.47,18959.5,12369.105
2012-02-19 04:00:00,17.45,18989.0,12220.6
2012-02-19 05:00:00,19.19,18542.0,11968.5975
2012-02-19 06:00:00,15.95,17611.75,11672.6575
2012-02-19 07:00:00,18.07,17288.25,11825.8235
2012-02-19 08:00:00,29.09,18433.25,12753.588
2012-02-19 09:00:00,34.17,20312.25,14616.0925
2012-02-19 10:00:00,35.05,21575.0,17102.66775
2012-02-19 11:00:00,38.84,22589.75,19430.869
2012-02-19 12:00:00,28.62,23182.25,20644.63625
2012-02-19 13:00:00,14.67,22790.25,20720.90925
2012-02-19 14:00:00,15.28,22219.75,19691.9635
2012-02-19 15:00:00,15.9,21917.5,17606.917250000002
2012-02-19 16:00:00,25.51,21385.25,14947.9465
2012-02-19 17:00:00,44.4,21322.75,12323.22475
